城市,日期,累计确诊,累计治愈,现存确诊,累计死亡,现存无症状
香港,02.08,26,,25,1,0
香港,02.07,26,,25,1,0
香港,02.06,24,,23,1,0
香港,02.05,21,0,20,1,0
香港,02.04,18,,17,1,0
香港,02.03,15,,15,,0
香港,02.02,15,,15,,0
香港,02.01,14,,14,,0
香港,01.31,13,,13,,0
香港,01.30,12,,12,,0
香港,01.29,10,,10,,0
香港,01.28,8,,8,,0
香港,01.27,8,,8,,0
香港,01.26,5,,5,,0
香港,01.25,5,,5,,0
香港,01.24,2,,2,,0
香港,01.23,2,,2,,0
贵州,06.14,147,145,0,2,0
贵州,06.13,147,145,0,2,0
贵州,06.12,147,145,0,2,0
贵州,06.11,147,145,0,2,0
贵州,06.10,147,145,0,2,0
贵州,06.09,147,145,0,2,0
贵州,06.08,147,145,0,2,0
贵州,06.07,147,145,0,2,0
贵州,06.06,147,145,0,2,0
贵州,06.05,147,145,0,2,0
贵州,06.04,147,145,0,2,0
贵州,06.03,147,145,0,2,0
贵州,06.02,147,145,0,2,0
贵州,06.01,147,145,0,2,0
贵州,05.31,147,145,0,2,0
贵州,05.30,147,145,0,2,0
贵州,05.29,147,145,0,2,0
贵州,05.28,147,145,0,2,0
贵州,05.27,147,145,0,2,0
贵州,05.26,147,145,0,2,0
贵州,05.25,147,145,0,2,0
贵州,05.24,147,145,0,2,0
贵州,05.23,147,145,0,2,0
贵州,05.22,147,145,0,2,0
贵州,05.21,147,145,0,2,0
贵州,05.20,147,145,0,2,0
贵州,05.19,147,145,0,2,0
贵州,05.18,147,145,0,2,0
贵州,05.17,147,145,0,2,0
贵州,05.16,147,145,0,2,0
贵州,05.15,147,145,0,2,0
贵州,05.14,147,145,0,2,0
贵州,05.13,147,145,0,2,0
贵州,05.12,147,145,0,2,0
贵州,05.11,147,145,0,2,0
贵州,05.10,147,145,0,2,0
贵州,05.09,147,145,0,2,0
贵州,05.08,147,145,0,2,0
贵州,05.07,147,145,0,2,0
贵州,05.06,147,145,0,2,0
贵州,05.05,147,145,0,2,0
贵州,05.04,147,145,0,2,0
贵州,05.03,147,145,0,2,0
贵州,05.02,147,145,0,2,0
贵州,05.01,147,145,0,2,0
贵州,04.30,147,145,0,2,0
贵州,04.29,147,145,0,2,0
贵州,04.28,147,145,0,2,0
贵州,04.27,147,145,0,2,0
贵州,04.26,147,145,0,2,0
贵州,04.25,147,145,0,2,0
贵州,04.24,147,145,0,2,0
贵州,04.23,147,145,0,2,0
贵州,04.22,147,145,0,2,0
贵州,04.21,147,145,0,2,0
贵州,04.20,147,145,0,2,0
贵州,04.19,147,145,0,2,0
贵州,04.18,147,145,0,2,0
贵州,04.17,147,144,1,2,0
贵州,04.16,147,144,1,2,0
贵州,04.15,147,144,1,2,1
贵州,04.14,147,144,1,2,1
贵州,04.13,147,144,1,2,1
贵州,04.12,147,144,1,2,1
贵州,04.11,147,144,1,2,1
贵州,04.10,147,144,1,2,1
贵州,04.09,147,144,1,2,1
贵州,04.08,147,144,1,2,1
贵州,04.07,147,144,1,2,1
贵州,04.06,147,144,1,2,1
贵州,04.05,147,144,1,2,1
贵州,04.04,147,144,1,2,1
贵州,04.03,147,144,1,2,1
贵州,04.02,147,144,1,2,1
贵州,04.01,147,144,1,2,0
贵州,03.31,147,144,1,2,0
贵州,03.30,147,144,1,2,0
贵州,03.29,147,144,1,2,0
贵州,03.28,147,144,1,2,0
贵州,03.27,146,144,0,2,0
贵州,03.26,146,144,0,2,0
贵州,03.25,146,144,0,2,0
贵州,03.24,146,144,0,2,0
贵州,03.23,146,144,0,2,0
贵州,03.22,146,144,0,2,0
贵州,03.21,146,144,0,2,0
贵州,03.20,146,144,0,2,0
贵州,03.19,146,144,0,2,0
贵州,03.18,146,144,0,2,0
贵州,03.17,146,144,0,2,0
贵州,03.16,146,144,0,2,0
贵州,03.15,146,143,1,2,0
贵州,03.14,146,143,1,2,0
贵州,03.13,146,143,1,2,0
贵州,03.12,146,140,4,2,0
贵州,03.11,146,137,7,2,0
贵州,03.10,146,133,11,2,0
贵州,03.09,146,129,15,2,0
贵州,03.08,146,123,21,2,0
贵州,03.07,146,117,27,2,0
贵州,03.06,146,115,29,2,0
贵州,03.05,146,114,30,2,0
贵州,03.04,146,114,30,2,0
贵州,03.03,146,114,30,2,0
贵州,03.02,146,114,30,2,0
贵州,03.01,146,114,30,2,0
贵州,02.29,146,112,32,2,0
贵州,02.28,146,112,32,2,0
贵州,02.27,146,112,32,2,0
贵州,02.26,146,112,32,2,0
贵州,02.25,146,104,40,2,0
贵州,02.24,146,103,41,2,0
贵州,02.23,146,102,42,2,0
贵州,02.22,146,91,53,2,0
贵州,02.21,146,90,54,2,0
贵州,02.20,146,76,68,2,0
贵州,02.19,146,71,73,2,0
贵州,02.18,146,69,75,2,0
贵州,02.17,146,66,79,1,0
贵州,02.16,146,47,98,1,0
贵州,02.15,144,37,106,1,0
贵州,02.14,143,33,109,1,0
贵州,02.13,140,28,111,1,0
贵州,02.12,135,20,114,1,0
贵州,02.11,131,17,113,1,0
贵州,02.10,118,10,107,1,0
贵州,02.09,109,7,101,1,0
贵州,02.08,96,7,88,1,0
贵州,02.07,89,6,82,1,0
贵州,02.06,77,6,70,1,0
贵州,02.05,69,5,63,1,0
贵州,02.04,64,5,59,0,0
贵州,02.03,56,2,54,0,0
贵州,02.02,46,2,44,0,0
贵州,02.01,38,2,36,0,0
贵州,01.31,29,2,27,,0
贵州,01.30,15,1,14,,0
贵州,01.29,12,1,11,,0
贵州,01.28,9,1,8,,0
贵州,01.27,7,0,7,,0
贵州,01.26,5,0,5,0,0
贵州,01.25,4,0,4,,0
贵州,01.24,4,0,4,,0
贵州,01.23,3,0,3,,0
贵州,01.22,1,0,1,,0
西藏,06.14,1,1,0,0,0
西藏,06.13,1,1,0,0,0
西藏,06.12,1,1,0,0,0
西藏,06.11,1,1,0,0,0
西藏,06.10,1,1,0,0,0
西藏,06.09,1,1,0,0,0
西藏,06.08,1,1,0,0,0
西藏,06.07,1,1,0,0,0
西藏,06.06,1,1,0,0,0
西藏,06.05,1,1,0,0,0
西藏,06.04,1,1,0,0,0
西藏,06.03,1,1,0,0,0
西藏,06.02,1,1,0,0,0
西藏,06.01,1,1,0,0,0
西藏,05.31,1,1,0,0,0
西藏,05.30,1,1,0,0,0
西藏,05.29,1,1,0,0,0
西藏,05.28,1,1,0,0,0
西藏,05.27,1,1,0,0,0
西藏,05.26,1,1,0,0,0
西藏,05.25,1,1,0,0,0
西藏,05.24,1,1,0,0,0
西藏,05.23,1,1,0,0,0
西藏,05.22,1,1,0,0,0
西藏,05.21,1,1,0,0,0
西藏,05.20,1,1,0,0,0
西藏,05.19,1,1,0,0,0
西藏,05.18,1,1,0,0,0
西藏,05.17,1,1,0,0,0
西藏,05.16,1,1,0,0,0
西藏,05.15,1,1,0,0,0
西藏,05.14,1,1,0,0,0
西藏,05.13,1,1,0,0,0
西藏,05.12,1,1,0,0,0
西藏,05.11,1,1,0,0,0
西藏,05.10,1,1,0,0,0
西藏,05.09,1,1,0,0,0
西藏,05.08,1,1,0,0,0
西藏,05.07,1,1,0,0,0
西藏,05.06,1,1,0,0,0
西藏,05.05,1,1,0,0,0
西藏,05.04,1,1,0,0,0
西藏,05.03,1,1,0,0,0
西藏,05.02,1,1,0,0,0
西藏,05.01,1,1,0,0,0
西藏,04.30,1,1,0,0,0
西藏,04.29,1,1,0,0,0
西藏,04.28,1,1,0,0,0
西藏,04.27,1,1,0,0,0
西藏,04.26,1,1,0,0,0
西藏,04.25,1,1,0,0,0
西藏,04.24,1,1,0,0,0
西藏,04.23,1,1,0,0,0
西藏,04.22,1,1,0,0,0
西藏,04.21,1,1,0,0,0
西藏,04.20,1,1,0,0,0
西藏,04.19,1,1,0,0,0
西藏,04.18,1,1,0,0,0
西藏,04.17,1,1,0,0,0
西藏,04.16,1,1,0,0,0
西藏,04.15,1,1,0,0,0
西藏,04.14,1,1,0,,0
西藏,04.13,1,1,0,,0
西藏,04.12,1,1,0,,0
西藏,04.11,1,1,0,0,0
西藏,04.10,1,1,0,,0
西藏,04.09,1,1,0,0,0
西藏,04.08,1,1,0,0,0
西藏,04.07,1,1,0,0,0
西藏,04.06,1,1,0,0,0
西藏,04.05,1,1,0,0,0
西藏,04.04,1,1,0,0,0
西藏,04.03,1,1,0,0,0
西藏,04.02,1,1,0,0,0
西藏,04.01,1,1,0,0,0
西藏,03.31,1,1,0,0,0
西藏,03.30,1,1,0,0,0
西藏,03.29,1,1,0,0,0
西藏,03.28,1,1,0,0,0
西藏,03.27,1,1,0,0,0
西藏,03.26,1,1,0,0,0
西藏,03.25,1,1,0,0,0
西藏,03.24,1,1,0,0,0
西藏,03.23,1,1,0,0,0
西藏,03.22,1,1,0,0,0
西藏,03.21,1,1,0,0,0
西藏,03.20,1,1,0,0,0
西藏,03.19,1,1,0,0,0
西藏,03.18,1,1,0,0,0
西藏,03.17,1,1,0,0,0
西藏,03.16,1,1,0,0,0
西藏,03.15,1,1,0,0,0
西藏,03.14,1,1,0,0,0
西藏,03.13,1,1,0,0,0
西藏,03.12,1,1,0,0,0
西藏,03.11,1,1,0,0,0
西藏,03.10,1,1,0,,0
西藏,03.09,1,1,0,,0
西藏,03.08,1,1,0,,0
西藏,03.07,1,1,0,,0
西藏,03.06,1,1,0,,0
西藏,03.05,1,1,0,,0
西藏,03.04,1,1,0,0,0
西藏,03.03,1,1,0,,0
西藏,03.02,1,1,0,,0
西藏,03.01,1,1,0,,0
西藏,02.29,1,1,0,,0
西藏,02.28,1,1,0,,0
西藏,02.27,1,1,0,,0
西藏,02.26,1,1,0,,0
西藏,02.25,1,1,0,,0
西藏,02.24,1,1,0,,0
西藏,02.23,1,1,0,,0
西藏,02.22,1,1,0,,0
西藏,02.21,1,1,0,,0
西藏,02.20,1,1,0,,0
西藏,02.19,1,1,0,,0
西藏,02.18,1,1,0,,0
西藏,02.17,1,1,0,,0
西藏,02.16,1,1,0,,0
西藏,02.12,1,1,0,,0
西藏,02.11,1,0,1,,0
西藏,02.10,1,0,1,,0
西藏,02.09,1,0,1,,0
西藏,02.08,1,0,1,,0
西藏,02.07,1,0,1,,0
西藏,02.06,1,0,1,,0
西藏,02.05,1,0,1,,0
西藏,02.04,1,0,1,,0
西藏,02.03,1,0,1,,0
西藏,02.02,1,0,1,,0
西藏,02.01,1,0,1,,0
西藏,01.31,1,0,1,,0
西藏,01.30,1,0,1,,0
西藏,01.29,1,0,1,,0
西藏,01.28,0,,0,,0
青海,06.14,18,18,0,0,0
青海,06.13,18,18,0,0,0
青海,06.12,18,18,0,0,0
青海,06.11,18,18,0,0,0
青海,06.09,18,18,0,0,0
青海,06.08,18,18,0,0,0
青海,06.07,18,18,0,0,0
青海,06.06,18,18,0,0,0
青海,06.05,18,18,0,0,0
青海,06.04,18,18,0,0,0
青海,06.03,18,18,0,0,0
青海,06.02,18,18,0,0,0
青海,06.01,18,18,0,0,0
青海,05.30,18,18,0,0,0
青海,05.29,18,18,0,0,0
青海,05.28,18,18,0,0,0
青海,05.27,18,18,0,0,0
青海,05.26,18,18,0,0,0
青海,05.25,18,18,0,0,0
青海,05.24,18,18,0,0,0
青海,05.23,18,18,0,0,0
青海,05.22,18,18,0,0,0
青海,05.21,18,18,0,0,0
青海,05.20,18,18,0,0,0
青海,05.19,18,18,0,0,0
青海,05.18,18,18,0,0,0
青海,05.17,18,18,0,0,0
青海,05.16,18,18,0,0,0
青海,05.15,18,18,0,0,0
青海,05.14,18,18,0,0,0
青海,05.13,18,18,0,0,0
青海,05.12,18,18,0,0,0
青海,05.11,18,18,0,0,0
青海,05.10,18,18,0,0,0
青海,05.09,18,18,0,0,0
青海,05.08,18,18,0,0,0
青海,05.07,18,18,0,0,0
青海,05.06,18,18,0,0,1
青海,05.05,18,18,0,0,1
青海,05.04,18,18,0,0,1
青海,05.03,18,18,0,0,1
青海,05.02,18,18,0,0,1
青海,05.01,18,18,0,0,1
青海,04.30,18,18,0,0,1
青海,04.29,18,18,0,0,1
青海,04.28,18,18,0,0,1
青海,04.27,18,18,0,0,1
青海,04.26,18,18,0,0,1
青海,04.25,18,18,0,0,1
青海,04.24,18,18,0,0,1
青海,04.23,18,18,0,0,1
青海,04.22,18,18,0,0,1
青海,04.21,18,18,0,0,1
青海,04.20,18,18,0,0,1
青海,04.19,18,18,0,0,1
青海,04.18,18,18,0,0,1
青海,04.17,18,18,0,0,1
青海,04.16,18,18,0,0,1
青海,04.15,18,18,0,0,1
青海,04.14,18,18,0,,1
青海,04.13,18,18,0,,1
青海,04.12,18,18,0,,1
青海,04.11,18,18,0,,1
青海,04.10,18,18,0,,1
青海,04.09,18,18,0,0,1
青海,04.08,18,18,0,0,1
青海,04.07,18,18,0,0,1
青海,04.06,18,18,0,0,1
青海,04.05,18,18,0,0,0
青海,04.04,18,18,0,0,0
青海,04.03,18,18,0,0,0
青海,04.02,18,18,0,0,0
青海,04.01,18,18,0,0,0
青海,03.31,18,18,0,0,0
青海,03.30,18,18,0,0,0
青海,03.29,18,18,0,0,0
青海,03.28,18,18,0,0,0
青海,03.27,18,18,0,0,0
青海,03.26,18,18,0,0,0
青海,03.25,18,18,0,0,0
青海,03.24,18,18,0,0,0
青海,03.23,18,18,0,0,0
青海,03.22,18,18,0,0,0
青海,03.21,18,18,0,0,0
青海,03.20,18,18,0,0,0
青海,03.19,18,18,0,0,0
青海,03.18,18,18,0,0,0
青海,03.17,18,18,0,0,0
青海,03.16,18,18,0,0,0
青海,03.15,18,18,0,0,0
青海,03.14,18,18,0,0,0
青海,03.13,18,18,0,0,0
青海,03.12,18,18,0,0,0
青海,03.11,18,18,0,0,0
青海,03.10,18,18,0,0,0
青海,03.09,18,18,0,,0
青海,03.08,18,18,0,,0
青海,03.07,18,18,0,,0
青海,03.06,18,18,0,,0
青海,03.05,18,18,0,,0
青海,03.04,18,18,0,0,0
青海,03.03,18,18,0,,0
青海,03.02,18,18,0,,0
青海,03.01,18,18,0,,0
青海,02.29,18,18,0,,0
青海,02.28,18,18,0,,0
青海,02.27,18,18,0,,0
青海,02.26,18,18,0,,0
青海,02.25,18,18,0,,0
青海,02.24,18,18,0,,0
青海,02.23,18,18,0,,0
青海,02.22,18,18,0,,0
青海,02.21,18,18,0,,0
青海,02.20,18,16,2,,0
青海,02.19,18,16,2,,0
青海,02.18,18,15,3,,0
青海,02.17,18,13,5,,0
青海,02.16,18,13,5,,0
青海,02.15,18,13,5,,0
青海,02.14,18,11,7,,0
青海,02.13,18,11,7,,0
青海,02.12,18,9,9,,0
青海,02.11,18,5,13,,0
青海,02.10,18,3,15,,0
青海,02.09,18,3,15,,0
青海,02.08,18,3,15,,0
青海,02.07,18,3,15,,0
青海,02.06,18,3,15,,0
青海,02.05,18,3,15,,0
青海,02.04,17,0,17,,0
青海,02.03,15,0,15,,0
青海,02.02,13,0,13,,0
青海,02.01,9,0,9,,0
青海,01.31,9,0,9,,0
青海,01.30,8,0,8,,0
青海,01.29,6,0,6,,0
青海,01.28,6,0,6,0,0
青海,01.27,4,0,4,0,0
青海,01.26,4,0,4,0,0
青海,01.25,1,0,1,0,0
青海,01.24,,0,0,,0
新疆,06.14,76,73,0,3,0
新疆,06.13,76,73,0,3,0
新疆,06.12,76,73,0,3,0
新疆,06.11,76,73,0,3,0
新疆,06.10,76,73,0,3,0
新疆,06.09,76,73,0,3,0
新疆,06.08,76,73,0,3,0
新疆,06.07,76,73,0,3,0
新疆,06.06,76,73,0,3,0
新疆,06.05,76,73,0,3,0
新疆,06.04,76,73,0,3,0
新疆,06.03,76,73,0,3,0
新疆,06.02,76,73,0,3,0
新疆,06.01,76,73,0,3,0
新疆,05.31,76,73,0,3,0
新疆,05.30,76,73,0,3,0
新疆,05.29,76,73,0,3,0
新疆,05.28,76,73,0,3,0
新疆,05.27,76,73,0,3,0
新疆,05.26,76,73,0,3,0
新疆,05.25,76,73,0,3,0
新疆,05.24,76,73,0,3,0
新疆,05.23,76,73,0,3,0
新疆,05.22,76,73,0,3,0
新疆,05.21,76,73,0,3,0
新疆,05.20,76,73,0,3,0
新疆,05.19,76,73,0,3,0
新疆,05.18,76,73,0,3,0
新疆,05.17,76,73,0,3,0
新疆,05.16,76,73,0,3,0
新疆,05.15,76,73,0,3,0
新疆,05.14,76,73,0,3,0
新疆,05.13,76,73,0,3,0
新疆,05.12,76,73,0,3,0
新疆,05.11,76,73,0,3,0
新疆,05.10,76,73,0,3,0
新疆,05.09,76,73,0,3,0
新疆,05.08,76,73,0,3,0
新疆,05.07,76,73,0,3,0
新疆,05.06,76,73,0,3,0
新疆,05.05,76,73,0,3,0
新疆,05.04,76,73,0,3,0
新疆,05.03,76,73,0,3,0
新疆,05.02,76,73,0,3,0
新疆,05.01,76,73,0,3,0
新疆,04.30,76,73,0,3,0
新疆,04.29,76,73,0,3,0
新疆,04.28,76,73,0,3,0
新疆,04.27,76,73,0,3,0
新疆,04.26,76,73,0,3,0
新疆,04.25,76,73,0,3,0
新疆,04.24,76,73,0,3,0
新疆,04.23,76,73,0,3,0
新疆,04.22,76,73,0,3,0
新疆,04.21,76,73,0,3,0
新疆,04.20,76,73,0,3,0
新疆,04.19,76,73,0,3,0
新疆,04.18,76,73,0,3,0
新疆,04.17,76,73,0,3,0
新疆,04.16,76,73,0,3,0
新疆,04.15,76,73,0,3,0
新疆,04.14,76,73,0,3,0
新疆,04.13,76,73,0,3,0
新疆,04.12,76,73,0,3,0
新疆,04.11,76,73,0,3,0
新疆,04.10,76,73,0,3,0
新疆,04.09,76,73,0,3,0
新疆,04.08,76,73,0,3,0
新疆,04.07,76,73,0,3,0
新疆,04.06,76,73,0,3,0
新疆,04.05,76,73,0,3,0
新疆,04.04,76,73,0,3,0
新疆,04.03,76,73,0,3,0
新疆,04.02,76,73,0,3,0
新疆,04.01,76,73,0,3,0
新疆,03.31,76,73,0,3,0
新疆,03.30,76,73,0,3,0
新疆,03.29,76,73,0,3,0
新疆,03.28,76,73,0,3,0
新疆,03.27,76,73,0,3,0
新疆,03.26,76,73,0,3,0
新疆,03.25,76,73,0,3,0
新疆,03.24,76,73,0,3,0
新疆,03.23,76,73,0,3,0
新疆,03.22,76,73,0,3,0
新疆,03.21,76,73,0,3,0
新疆,03.20,76,73,0,3,0
新疆,03.19,76,73,0,3,0
新疆,03.18,76,73,0,3,0
新疆,03.17,76,73,0,3,0
新疆,03.16,76,73,0,3,0
新疆,03.15,76,73,0,3,0
新疆,03.14,76,73,0,3,0
新疆,03.13,76,73,0,3,0
新疆,03.12,76,73,0,3,0
新疆,03.11,76,73,0,3,0
新疆,03.10,76,73,0,3,0
新疆,03.09,76,73,0,3,0
新疆,03.08,76,73,0,3,0
新疆,03.07,76,72,1,3,0
新疆,03.06,76,71,2,3,0
新疆,03.05,76,70,3,3,0
新疆,03.04,76,69,4,3,0
新疆,03.03,76,68,5,3,0
新疆,03.02,76,67,6,3,0
新疆,03.01,76,64,9,3,0
新疆,02.29,76,62,11,3,0
新疆,02.28,76,52,21,3,0
新疆,02.27,76,43,30,3,0
新疆,02.26,76,34,40,2,0
新疆,02.25,76,30,44,2,0
新疆,02.24,76,30,44,2,0
新疆,02.23,76,28,46,2,0
新疆,02.22,76,25,49,2,0
新疆,02.21,76,24,50,2,0
新疆,02.20,76,22,53,1,0
新疆,02.19,76,20,55,1,0
新疆,02.18,76,14,61,1,0
新疆,02.17,76,12,63,1,0
新疆,02.16,75,12,62,1,0
新疆,02.15,71,11,59,1,0
新疆,02.14,70,6,63,1,0
新疆,02.13,65,6,58,1,0
新疆,02.12,63,3,59,1,0
新疆,02.11,59,3,56,0,0
新疆,02.10,55,0,55,0,0
新疆,02.09,49,0,49,0,0
新疆,02.08,45,0,45,0,0
新疆,02.07,42,,42,,0
新疆,02.06,39,,39,,0
新疆,02.05,36,,36,,0
新疆,02.04,32,,32,,0
新疆,02.03,29,,29,,0
新疆,02.02,24,,24,,0
新疆,02.01,21,,21,,0
新疆,01.31,18,,18,,0
新疆,01.30,17,,17,,0
新疆,01.29,14,,14,,0
新疆,01.28,13,,13,,0
新疆,01.27,10,,10,,0
新疆,01.26,5,,5,,0
新疆,01.25,4,,4,,0
新疆,01.24,3,,3,,0
新疆,01.23,2,,2,,0
宁夏,06.14,75,75,0,0,0
宁夏,06.13,75,75,0,0,0
宁夏,06.12,75,75,0,0,0
宁夏,06.11,75,75,0,0,0
宁夏,06.10,75,75,0,0,0
宁夏,06.09,75,75,0,0,0
宁夏,06.08,75,75,0,0,0
宁夏,06.07,75,75,0,0,0
宁夏,06.06,75,75,0,0,0
宁夏,06.05,75,75,0,0,0
宁夏,06.04,75,75,0,0,0
宁夏,06.03,75,75,0,0,0
宁夏,06.02,75,75,0,0,0
宁夏,06.01,75,75,0,0,0
宁夏,05.31,75,75,0,0,0
宁夏,05.30,75,75,0,0,0
宁夏,05.29,75,75,0,0,0
宁夏,05.28,75,75,0,0,0
宁夏,05.27,75,75,0,0,0
宁夏,05.26,75,75,0,0,0
宁夏,05.25,75,75,0,0,0
宁夏,05.24,75,75,0,0,0
宁夏,05.23,75,75,0,0,0
宁夏,05.22,75,75,0,0,0
宁夏,05.21,75,75,0,0,0
宁夏,05.20,75,75,0,0,0
宁夏,05.19,75,75,0,0,0
宁夏,05.18,75,75,0,0,0
宁夏,05.17,75,75,0,0,0
宁夏,05.16,75,75,0,0,0
宁夏,05.15,75,75,0,0,0
宁夏,05.14,75,75,0,0,0
宁夏,05.13,75,75,0,0,0
宁夏,05.12,75,75,0,0,0
宁夏,05.11,75,75,0,0,0
宁夏,05.10,75,75,0,0,0
宁夏,05.09,75,75,0,0,0
宁夏,05.08,75,75,0,0,0
宁夏,05.07,75,75,0,0,0
宁夏,05.06,75,75,0,0,0
宁夏,05.05,75,75,0,0,0
宁夏,05.04,75,75,0,0,0
宁夏,05.03,75,75,0,0,0
宁夏,05.02,75,75,0,0,0
宁夏,05.01,75,75,0,0,0
宁夏,04.30,75,75,0,0,0
宁夏,04.29,75,75,0,0,0
宁夏,04.28,75,75,0,0,0
宁夏,04.27,75,75,0,0,0
宁夏,04.26,75,75,0,0,0
宁夏,04.25,75,75,0,0,0
宁夏,04.24,75,75,0,0,0
宁夏,04.23,75,75,0,0,0
宁夏,04.22,75,75,0,0,0
宁夏,04.21,75,75,0,0,0
宁夏,04.20,75,75,0,0,0
宁夏,04.19,75,75,0,0,0
宁夏,04.18,75,75,0,0,0
宁夏,04.17,75,75,0,0,0
宁夏,04.16,75,75,0,0,0
宁夏,04.15,75,75,0,0,0
宁夏,04.14,75,75,0,,0
宁夏,04.13,75,75,0,,0
宁夏,04.12,75,75,0,,0
宁夏,04.11,75,75,0,,0
宁夏,04.10,75,75,0,,0
宁夏,04.09,75,75,0,0,0
宁夏,04.08,75,75,0,0,0
宁夏,04.07,75,75,0,0,0
宁夏,04.06,75,75,0,0,0
宁夏,04.05,75,75,0,0,0
宁夏,04.04,75,75,0,0,0
宁夏,04.03,75,75,0,0,0
宁夏,04.02,75,75,0,0,0
宁夏,04.01,75,75,0,0,0
宁夏,03.31,75,75,0,0,0
宁夏,03.30,75,75,0,0,0
宁夏,03.29,75,75,0,0,0
宁夏,03.28,75,75,0,0,0
宁夏,03.27,75,75,0,0,0
宁夏,03.26,75,75,0,0,0
宁夏,03.25,75,75,0,0,0
宁夏,03.24,75,75,0,0,0
宁夏,03.23,75,75,0,0,0
宁夏,03.22,75,75,0,0,0
宁夏,03.21,75,75,0,0,0
宁夏,03.20,75,75,0,0,0
宁夏,03.19,75,75,0,0,0
宁夏,03.18,75,75,0,0,0
宁夏,03.17,75,75,0,0,0
宁夏,03.16,75,75,0,0,0
宁夏,03.15,75,73,2,0,0
宁夏,03.14,75,73,2,0,0
宁夏,03.13,75,72,3,0,0
宁夏,03.12,75,72,3,0,0
宁夏,03.11,75,73,2,0,0
宁夏,03.10,75,71,4,0,0
宁夏,03.09,75,71,4,0,0
宁夏,03.08,75,71,4,0,0
宁夏,03.07,75,71,4,0,0
宁夏,03.06,75,71,4,0,0
宁夏,03.05,75,69,6,0,0
宁夏,03.04,75,69,6,0,0
宁夏,03.03,75,69,6,,0
宁夏,03.02,74,69,5,,0
宁夏,03.01,74,69,5,,0
宁夏,02.29,73,69,4,,0
宁夏,02.28,73,68,5,,0
宁夏,02.27,72,68,4,,0
宁夏,02.26,72,65,7,,0
宁夏,02.25,71,61,10,,0
宁夏,02.24,71,58,13,,0
宁夏,02.23,71,57,14,,0
宁夏,02.22,71,48,23,,0
宁夏,02.21,71,48,23,,0
宁夏,02.20,71,44,27,,0
宁夏,02.19,71,42,29,,0
宁夏,02.18,71,42,29,,0
宁夏,02.17,70,35,35,,0
宁夏,02.16,70,33,37,,0
宁夏,02.15,70,33,37,,0
宁夏,02.14,70,27,43,,0
宁夏,02.13,67,24,43,,0
宁夏,02.12,64,24,40,,0
宁夏,02.11,58,22,36,,0
宁夏,02.10,53,14,39,,0
宁夏,02.09,49,13,36,,0
宁夏,02.08,45,13,32,,0
宁夏,02.07,45,5,40,,0
宁夏,02.06,43,1,42,,0
宁夏,02.05,40,1,39,,0
宁夏,02.04,34,1,33,,0
宁夏,02.03,34,1,33,,0
宁夏,02.02,31,0,31,,0
宁夏,02.01,28,0,28,,0
宁夏,01.31,26,0,26,,0
宁夏,01.30,21,0,21,,0
宁夏,01.29,17,0,17,,0
宁夏,01.28,12,0,12,,0
宁夏,01.27,11,,11,,0
宁夏,01.26,7,,7,,0
宁夏,01.25,4,,4,,0
宁夏,01.24,3,,3,,0
宁夏,01.23,2,,2,,0
宁夏,01.22,1,,1,,0
